"Município";"RO";"AC";"AM";"RR";"PA";"AP";"TO";"MA";"PI";"CE";"RN";"PB";"PE";"AL";"SE";"BA";"MG";"ES";"RJ";"SP";"PR";"SC";"RS";"MS";"MT";"GO";"DF";" Total"
"312570 FELIXLANDIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"197505";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"197505"
"312580 FERNANDES TOURINHO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"44556";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"44556"
"312590 FERROS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"186225";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"186225"
"312595 FERVEDOURO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"173161";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"173161"
"312600 FLORESTAL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"110339";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"110339"
"312610 FORMIGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"988948";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"988948"
"312620 FORMOSO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"119646";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"119646"
"312630 FORTALEZA DE MINAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"59193";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"59193"
"312640 FORTUNA DE MINAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45224";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45224"
"312650 FRANCISCO BADARO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"137398";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"137398"
"312660 FRANCISCO DUMONT";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"82582";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"82582"
"312670 FRANCISCO SA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"360067";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"360067"
"312675 FRANCISCOPOLIS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"87687";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"87687"
"312680 FREI GASPAR";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90322";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90322"
"312690 FREI INOCENCIO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"139231";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"139231"
"312695 FREI LAGONEGRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"62619";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"62619"
"312700 FRONTEIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"202307";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"202307"
"312705 FRONTEIRA DOS VALES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"77925";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"77925"
"312707 FRUTA DE LEITE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"107181";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"107181"
"312710 FRUTAL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"693992";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"693992"
"312720 FUNILANDIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"58308";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"58308"
"312730 GALILEIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"123362";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"123362"
"312733 GAMELEIRAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"84246";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"84246"
"312735 GLAUCILANDIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"44102";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"44102"
"312737 GOIABEIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"47407";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"47407"
"312738 GOIANA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"54801";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"54801"
"312740 GONCALVES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"69836";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"69836"
"312750 GONZAGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"96884";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"96884"
"312760 GOUVEIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"177102";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"177102"
"312770 GOVERNADOR VALADARES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4177004";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4177004"
"312780 GRAO MOGOL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"225966";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"225966"
"312790 GRUPIARA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19871";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19871"
"312800 GUANHAES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"604142";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"604142"
"312810 GUAPE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"196726";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"196726"
"312820 GUARACIABA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"151898";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"151898"
"312825 GUARACIAMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"79960";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"79960"
"312830 GUARANESIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"271755";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"271755"
"312840 GUARANI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"127165";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"127165"
"312850 GUARARA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"68372";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"68372"
"312860 GUARDA-MOR";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"88881";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"88881"
"312870 GUAXUPE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"677206";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"677206"
"312880 GUIDOVAL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"107667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"107667"
"312890 GUIMARANIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"114514";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"114514"
"312900 GUIRICEMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"125698";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"125698"
"312910 GURINHATA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"89100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"89100"
"312920 HELIODORA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"89102";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"89102"
"312930 IAPU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"183131";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"183131"
"312940 IBERTIOGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"86891";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"86891"
"312950 IBIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"312631";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"312631"
"312960 IBIAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"111794";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"111794"
"312965 IBIRACATU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"101600";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"101600"
"312970 IBIRACI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"185263";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"185263"
"312980 IBIRITE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2418906";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2418906"
"312990 IBITIURA DE MINAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45610";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45610"
"313000 IBITURUNA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"46978";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"46978"
"313005 ICARAI DE MINAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"154653";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"154653"
"313010 IGARAPE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"518594";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"518594"
"313020 IGARATINGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133395";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133395"
"313030 IGUATAMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"112529";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"112529"
"313040 IJACI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"81945";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"81945"
"313050 ILICINEA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"171939";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"171939"
"313055 IMBE DE MINAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"98704";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"98704"
"313060 INCONFIDENTES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"92558";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"92558"
"313065 INDAIABIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100932";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100932"
"313070 INDIANOPOLIS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"98038";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"98038"
"313080 INGAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38584";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38584"
"313090 INHAPIM";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"391658";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"391658"
"313100 INHAUMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"83843";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"83843"
"313110 INIMUTABA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"93853";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"93853"
"313115 IPABA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"276777";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"276777"
"313120 IPANEMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"286071";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"286071"
"313130 IPATINGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3494181";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3494181"
"313140 IPIACU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"66580";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"66580"
"313150 IPUIUNA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"140344";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"140344"
"313160 IRAI DE MINAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104855";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104855"
"313170 ITABIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1647835";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1647835"
"313180 ITABIRINHA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"163733";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"163733"
"313190 ITABIRITO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"662452";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"662452"
"313200 ITACAMBIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"61816";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"61816"
"313210 ITACARAMBI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"326350";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"326350"
"313220 ITAGUARA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"182720";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"182720"
"313230 ITAIPE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"213583";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"213583"
"313240 ITAJUBA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1532591";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1532591"
"313250 ITAMARANDIBA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"520517";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"520517"
"313260 ITAMARATI DE MINAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"58570";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"58570"
"313270 ITAMBACURI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"378054";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"378054"
"313280 ITAMBE DO MATO DENTRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"33097";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"33097"
"313290 ITAMOGI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"144758";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"144758"
"313300 ITAMONTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"179736";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"179736"
"313310 ITANHANDU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"197004";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"197004"
"313320 ITANHOMI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"176426";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"176426"
"313330 ITAOBIM";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"324604";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"324604"
"313340 ITAPAGIPE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"165887";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"165887"
"313350 ITAPECERICA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"279071";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"279071"
"313360 ITAPEVA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"147277";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"147277"
"313370 ITATIAIUCU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"171052";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"171052"
"313375 ITAU DE MINAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"201972";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"201972"
"313380 ITAUNA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1304567";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1304567"
"313390 ITAVERAVA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"107194";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"107194"
"313400 ITINGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"210287";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"210287"
"313410 ITUETA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"85427";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"85427"
"313420 ITUIUTABA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1431997";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1431997"
"313430 ITUMIRIM";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"84158";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"84158"
"313440 ITURAMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"554466";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"554466"
"313450 ITUTINGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65773";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65773"
"313460 JABOTICATUBAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"217392";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"217392"
"313470 JACINTO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"176431";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"176431"
"313480 JACUI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"107194";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"107194"
"313490 JACUTINGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"301883";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"301883"
"313500 JAGUARACU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38822";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38822"
"313505 JAIBA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"531255";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"531255"
"313507 JAMPRUCA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"75520";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"75520"
"313510 JANAUBA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"999356";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"999356"
"313520 JANUARIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1117232";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1117232"
"313530 JAPARAIBA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"66330";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"66330"
"313535 JAPONVAR";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133676";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133676"
"313540 JECEABA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"110124";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"110124"
"313545 JENIPAPO DE MINAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"117424";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"117424"
"313550 JEQUERI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"178449";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"178449"
"313560 JEQUITAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"118621";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"118621"
"313570 JEQUITIBA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"87389";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"87389"
"313580 JEQUITINHONHA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"372838";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"372838"
"313590 JESUANIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"60283";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"60283"
"313600 JOAIMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"247646";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"247646"
"313610 JOANESIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"79761";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"79761"
"313620 JOAO MONLEVADE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1114834";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1114834"
"313630 JOAO PINHEIRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"754413";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"754413"
"313640 JOAQUIM FELICIO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"53656";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"53656"
"313650 JORDANIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"158191";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"158191"
"313652 JOSE GONCALVES DE MINAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"79584";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"79584"
"313655 JOSE RAYDAN";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"72706";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"72706"
"313657 JOSENOPOLIS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"81071";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"81071"
"313660 NOVA UNIAO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"93058";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"93058"
"313665 JUATUBA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"368344";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"368344"
"313670 JUIZ DE FORA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7871311";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7871311"
"313680 JURAMENTO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"58467";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"58467"
"313690 JURUAIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"140334";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"140334"
"313695 JUVENILIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"102313";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"102313"
